rom_rev,log_path,start_time,n_events,n_signals,signal_set,dominant_signal,rpm_mean,load_mean,app_mean,throttle_mean
20.7,logs/Older/4-11.csv,1267.24,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,826.5,0.303473265343769,0.0,4.31373
20.7,logs/Older/4-11.csv,1273.68,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1626.25,0.2867677499887205,0.1960785,7.058825000000001
20.7,logs/Older/4-11.csv,1288.12,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2740.875,0.17972119063953151,0.0,7.84314
20.7,logs/Older/4-11.csv,1420.2,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2706.0,0.18064380655881637,0.0,7.843140000000001
20.7,logs/Older/4-11.csv,1430.68,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2592.375,0.184590242685768,0.0,7.45098
20.7,logs/Older/4-11.csv,1458.8,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2844.1666666666665,0.173831053989708,0.0,7.843140000000001
20.7,logs/Older/4-11.csv,1465.0,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2763.625,0.20006268966656,0.392157,8.23529
20.7,logs/Older/4-11.csv,1469.16,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2697.375,0.17885498850909648,0.0,7.84314
20.7,logs/Older/4-11.csv,1505.04,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2823.5,0.18412989782364098,0.0,7.84314
20.7,logs/Older/4-11.csv,1527.2,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2622.125,0.18648004624731201,0.0,7.84314
20.7,logs/Older/4-11.csv,1540.56,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2518.125,0.189666039073528,0.0,7.45098
20.7,logs/Older/4-11.csv,1609.28,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2735.0,0.17923612197600552,0.0,7.84314
20.7,logs/Older/4-11.csv,1615.2,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2623.0,0.218118130718103,1.96078,8.62745
20.7,logs/Older/4-11.csv,1633.16,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2402.125,0.1953269782109845,0.0,7.05882
20.7,logs/Older/4-11.csv,1635.6,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2664.0,0.18243203923914803,0.0,7.64706
20.7,logs/Older/4-11.csv,1640.08,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1188.75,0.2165883828398215,0.0,4.31373
20.7,logs/Older/4-11.csv,1724.28,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2434.5,0.1940854743036115,0.0,7.05882
20.7,logs/Older/4-11.csv,1734.68,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2242.75,0.20692937138606968,0.0,6.66667
20.7,logs/Older/4-11.csv,1747.28,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2316.75,0.201098372832699,0.0,6.66667
20.7,logs/Older/4-11.csv,1751.84,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2203.125,0.1999041795028045,0.0,6.66667
20.7,logs/Older/4-11.csv,1759.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2863.5,0.169406957080616,0.0,7.84314
20.7,logs/Older/4-11.csv,1788.6,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3020.75,0.1623762056688525,0.0,7.84314
20.7,logs/Older/4-11.csv,1806.84,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2675.25,0.21631720538100702,1.1764685,8.82353
20.7,logs/Older/4-11.csv,1808.68,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2547.375,0.188193447728293,0.0,7.45098
20.7,logs/Older/4-11.csv,1846.36,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2367.75,0.2013823997519505,7.451,7.843135
20.7,logs/Older/4-11.csv,1850.8,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2581.25,0.184562470569033,0.0,7.45098
20.7,logs/Older/4-11.csv,1859.16,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2433.75,0.19513320727321848,0.0,7.05882
20.7,logs/Older/4-11.csv,1866.88,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2159.625,0.20892994633109502,0.0,6.66667
20.7,logs/Older/4-11.csv,1874.68,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1754.25,0.2509025767014715,0.1960785,6.666665
20.7,logs/Older/4-11.csv,1893.72,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2026.875,0.2265909062275585,0.0,6.66667
20.7,logs/Older/4-11.csv,1902.52,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1837.375,0.23540266526009002,0.0,6.66667
20.7,logs/Older/4-11.csv,1905.56,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1672.875,0.23887049720265502,0.0,6.27451
20.7,logs/Older/4-11.csv,1940.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2423.125,0.195369426426965,0.0,7.05882
20.7,logs/Older/4-11.csv,2009.72,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1572.5,0.2503111564607385,0.5882354999999999,6.07843
20.7,logs/Older/4-11.csv,2018.8,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2166.0,0.213296398891967,0.0,6.66667
20.7,logs/Older/4-12 big.csv,533.52,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1846.5,0.355158407798538,0.0,9.80392
20.7,logs/Older/4-12 big.csv,1607.92,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2446.75,0.196061736258913,0.0,7.45098
20.7,logs/Older/4-12 big.csv,1625.76,2,2,afr_osc+avcs_oscillation,avcs_oscillation,3624.75,0.8308710945582455,18.4314,24.90195
20.7,logs/Older/4-12 big.csv,1644.6,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2900.25,0.1816399904103905,0.0,8.23529
20.7,logs/Older/4-12 big.csv,1648.28,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2629.125,0.247154119162261,3.52941,9.80392
20.7,logs/Older/4-12 big.csv,1691.96,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2592.625,0.192677986754331,0.0,7.84314
20.7,logs/Older/4-12 big.csv,1696.12,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2365.625,0.2423623016956985,0.1960785,8.431370000000001
20.7,logs/Older/4-12 big.csv,1697.12,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2331.5,0.237533237598747,0.0,8.23529
20.7,logs/Older/4-12 big.csv,1698.48,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2267.5,0.236094940007047,0.0,8.23529
20.7,logs/Older/4-12 big.csv,1699.48,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2210.125,0.234140689979623,0.0,8.23529
20.7,logs/Older/4-12 big.csv,1744.8,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2336.5,0.203124331264712,0.0,7.05882
20.7,logs/Older/4-12 big.csv,1753.8,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1274.5,0.2625643404980585,0.0,5.098039999999999
20.7,logs/Older/4-12 big.csv,1775.4,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2094.5,0.22502734562861398,0.0,6.66667
20.7,logs/Older/4-12 big.csv,1778.04,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1977.875,0.294252278574688,1.9607835,8.62745
20.7,logs/Older/4-12 big.csv,1779.56,2,2,avcs_oscillation+timing_osc,timing_osc,1965.375,0.2443807763813845,0.0,7.45098
20.7,logs/Older/4-12 big.csv,1835.04,2,2,avcs_oscillation+timing_osc,timing_osc,2217.875,0.350470525381383,6.27451,10.9804
20.7,logs/Older/4-12 big.csv,1848.48,2,2,avcs_oscillation+timing_osc,timing_osc,2424.875,0.3069563614656385,5.09804,10.5882
20.7,logs/Older/4-12 big.csv,1860.68,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2532.375,0.194637786669988,0.0,7.84314
20.7,logs/Older/4-12 big.csv,1865.68,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1075.5,0.298119308131112,0.0,5.09804
20.7,logs/Older/4-12 big.csv,1899.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1616.75,0.243936755064886,0.0,5.8823550000000004
20.7,logs/Older/4-12 big.csv,1920.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1624.375,0.272776446706279,0.0,6.66667
20.7,logs/Older/4-12 big.csv,2128.76,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,953.875,0.2931238373117805,0.0,4.70588
20.7,logs/Older/4-12 big.csv,2153.04,2,2,avcs_oscillation+timing_osc,timing_osc,1895.25,0.243938632946127,0.0,7.05882
20.7,logs/Older/4-12 big.csv,2169.36,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1415.0,0.2809458434520825,0.0,6.27451
20.7,logs/Older/4-12 big.csv,2188.24,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1646.5,0.262723829124732,0.0,6.862745
20.7,logs/Older/4-12 big.csv,2217.72,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2543.25,0.192752526598244,0.0,7.84314
20.7,logs/Older/4-12 big.csv,2268.04,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3101.625,0.17275299304473452,0.0,8.62745
20.7,logs/Older/4-12 big.csv,2273.76,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2911.5,0.1855737547883965,0.0,8.23529
20.7,logs/Older/4-12 big.csv,2399.84,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2846.4166666666665,0.18424545058859101,0.0,8.23529
20.7,logs/Older/4-12 big.csv,2404.52,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2718.625,0.1970889498537975,0.0,7.84314
20.7,logs/Older/4-12 big.csv,2437.2,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2473.5,0.194784969454868,0.0,7.45098
20.7,logs/Older/4-12 big.csv,2509.72,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2959.125,0.19161007758437099,0.0,8.62745
20.7,logs/Older/4-12 big.csv,2634.72,3,3,ffb_wbo2_divergence+rpm_swing_steady_tps+throttle_hunt_at_steady_app,ffb_wbo2_divergence,1438.8333333333333,0.217095745047584,0.0,4.575163333333333
20.7,logs/Older/4-12 big.csv,2638.8,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2873.25,0.1872226535165045,0.0,8.23529
20.7,logs/Older/4-12 big.csv,2644.8,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2264.0,0.21068904593639548,0.0,7.2549
20.7,logs/Older/4-12 big.csv,2664.8,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3278.0,0.17444261664717967,0.0,8.62745
20.7,logs/Older/4-12 big.csv,2698.28,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1725.875,0.294530636365252,1.764705,7.843135
20.7,logs/Older/4-12 big.csv,2763.8,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1610.375,0.2194597246635335,0.0,5.4902
20.7,logs/Older/4-12 big.csv,2786.08,2,2,avcs_oscillation+timing_osc,avcs_oscillation,1948.875,0.24795758905686852,0.0,6.862745
20.7,logs/Older/4-12 big.csv,2845.44,3,3,ffb_wbo2_divergence+rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1959.4166666666667,0.21659965758237432,0.0,6.274509999999999
20.7,logs/Older/4-12 big.csv,2865.08,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2321.5,0.2010839139344155,0.0,7.05882
20.7,logs/Older/4-12 big.csv,2885.76,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2333.0,0.202936380467436,0.0,7.05882
20.7,logs/Older/4-12 big.csv,2894.6,2,2,rpm_swing_steady_tps+timing_osc,rpm_swing_steady_tps,1990.5,0.264754362769819,1.7647049999999997,8.039215
20.7,logs/Older/4-12 big.csv,2908.04,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2666.8333333333335,0.19271125510875833,0.261438,7.973856666666667
20.7,logs/Older/4-12 big.csv,2954.64,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3266.875,0.170897289051279,0.0,8.62745
20.7,logs/Older/4-12 big.csv,2983.44,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2371.0833333333335,0.20007913444368433,0.0,7.05882
20.7,logs/Older/4-12 big.csv,2987.32,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1040.375,0.293752858985575,0.0,4.70588
20.7,logs/Older/4-12 big.csv,3018.32,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1586.625,0.233514762952233,0.0,5.686275
20.7,logs/Older/4-12 big.csv,3025.32,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2948.375,0.19007516422694398,0.0,8.23529
20.7,logs/Older/4-12 big.csv,3059.96,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3416.0,0.1702869448202765,0.0,8.62745
20.7,logs/Older/4-12 big.csv,3062.32,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3308.125,0.172393162340444,0.0,8.62745
20.7,logs/Older/4-12 big.csv,3065.92,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2882.125,0.2767764255869915,5.09804,11.176449999999999
20.7,logs/Older/4-12 big.csv,3078.96,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1832.0,0.273223792427865,2.54902,8.03922
20.7,logs/Older/4-12 big.csv,3108.28,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2526.5,0.18998778231727848,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3178.4,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2441.875,0.195839192913905,0.392157,7.64706
20.7,logs/Older/4-12 big.csv,3195.36,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2487.9166666666665,0.1924538017960973,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3203.76,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2132.8333333333335,0.22093224081040033,0.0,7.05882
20.7,logs/Older/4-12 big.csv,3208.8,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1937.375,0.24714639781939102,6.078435,8.431370000000001
20.7,logs/Older/4-12 big.csv,3219.6,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,1913.25,0.23595774739239997,0.0,6.66667
20.7,logs/Older/4-12 big.csv,3283.72,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2640.5,0.18110405271519953,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3344.12,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2788.1666666666665,0.19211958843216068,0.130719,8.366010000000001
20.7,logs/Older/4-12 big.csv,3357.28,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2790.25,0.18633403219550548,0.0,8.23529
20.7,logs/Older/4-12 big.csv,3360.4,3,3,avcs_oscillation+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2714.5,0.19321076543874136,0.39215666666666665,8.366013333333333
20.7,logs/Older/4-12 big.csv,3361.68,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2664.125,0.18410431290489898,0.0,7.84314
20.7,logs/Older/4-12 big.csv,3393.76,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2296.375,0.207458184013877,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3487.56,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,rpm_swing_steady_tps,1593.125,0.21654434162908448,0.0,5.098039999999999
20.7,logs/Older/4-12 big.csv,3495.76,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3478.625,0.16765465721016748,0.0,8.62745
20.7,logs/Older/4-12 big.csv,3501.6,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2958.875,0.217306745686018,0.784314,9.21569
20.7,logs/Older/4-12 big.csv,3524.96,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2989.25,0.1865335799303555,0.392157,8.431370000000001
20.7,logs/Older/4-12 big.csv,3525.96,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2892.0,0.1852704851566495,0.0,8.039215
20.7,logs/Older/4-12 big.csv,3533.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1516.25,0.229513602638087,0.0,4.70588
20.7,logs/Older/4-12 big.csv,3535.4,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2961.5,0.178693229782205,0.0,8.23529
20.7,logs/Older/4-12 big.csv,3549.64,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1891.375,0.269197647642217,0.0,6.862745
20.7,logs/Older/4-12 big.csv,3554.32,2,2,avcs_oscillation+timing_osc,avcs_oscillation,1975.375,0.25996407566093704,0.0,7.2549
20.7,logs/Older/4-12 big.csv,3590.12,2,2,afr_osc+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2944.375,0.1781023166228035,0.0,7.84314
20.7,logs/Older/4-12 big.csv,3644.24,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1882.0833333333333,0.2735223448504523,0.0,7.18954
20.7,logs/Older/4-12 big.csv,3645.4,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1788.625,0.26300078475404653,0.0,6.862745
20.7,logs/Older/4-12 big.csv,3646.88,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1633.25,0.25426119972873,0.0,6.66667
20.7,logs/Older/4-12 big.csv,3670.4,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2292.25,0.208092485549133,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3671.12,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2263.875,0.211498531413956,0.1960785,7.2549
20.7,logs/Older/4-12 big.csv,3672.12,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2184.75,0.224324447672349,0.5882354999999999,7.64706
20.7,logs/Older/4-12 big.csv,3688.6,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2291.0833333333335,0.20779417274208534,0.0,7.05882
20.7,logs/Older/4-12 big.csv,3690.92,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1267.75,0.294094294524456,0.0,6.07843
20.7,logs/Older/4-12 big.csv,3712.6,2,2,avcs_oscillation+timing_osc,timing_osc,2358.75,0.334571566227835,5.686275,10.7843
20.7,logs/Older/4-12 big.csv,3722.76,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2325.75,0.20559686039523065,0.0,7.32026
20.7,logs/Older/4-12 big.csv,3723.92,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2171.75,0.2197846050015635,0.0,7.05882
20.7,logs/Older/4-12 big.csv,3735.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2380.625,0.200368082800985,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3742.84,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2020.125,0.233611389778839,0.0,7.05882
20.7,logs/Older/4-12 big.csv,3747.16,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2230.75,0.2756907382911685,5.09804,9.607845000000001
20.7,logs/Older/4-12 big.csv,3755.72,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2148.5,0.2196520352215385,0.0,7.05882
20.7,logs/Older/4-12 big.csv,3759.44,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1609.25,0.2499846492676255,0.0,6.47059
20.7,logs/Older/4-12 big.csv,3786.4,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2459.125,0.1951914642801445,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3811.32,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2649.4166666666665,0.20017974034363098,0.5228756666666666,8.235293333333333
20.7,logs/Older/4-12 big.csv,3819.8,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3027.25,0.18799084373792851,0.392157,8.62745
20.7,logs/Older/4-12 big.csv,3822.36,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2999.0,0.304495650213729,0.0,10.588235000000001
20.7,logs/Older/4-12 big.csv,3826.8,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2395.75,0.19936128204881098,0.0,7.45098
20.7,logs/Older/4-12 big.csv,3832.16,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1817.625,0.240754946310552,0.0,6.66667
20.7,logs/Older/4-12 big.csv,3840.08,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2044.125,0.238119294296183,0.0,6.862745
20.7,logs/Older/4-12 big.csv,3841.04,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2001.25,0.2356557341808605,0.0,6.66667
20.7,logs/Older/4-12 big.csv,3869.04,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3249.125,0.1683316631114875,0.0,8.23529
20.7,logs/Older/4-12 big.csv,3872.44,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3045.625,0.30578545759333997,6.27451,11.96075
20.7,logs/Older/4-12 big.csv,3877.08,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2977.375,0.232958371524706,3.52941,10.00001
20.7,logs/Older/4-12 big.csv,3882.76,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2808.5,0.18265981680642102,0.0,7.84314
20.7,logs/Older/4-12 big.csv,3891.6,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3053.25,0.1799127836025475,0.0,8.23529
20.7,logs/Older/4-12 big.csv,3941.24,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2082.625,0.22098780407776902,0.0,6.66667
20.7,logs/Older/4-12 big.csv,3962.08,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2684.6666666666665,0.185804751982429,0.0,7.843140000000001
20.7,logs/Older/4-12 big.csv,3992.8,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2872.25,0.201164100806822,0.0,8.62745
20.7,logs/Older/4-12 big.csv,4008.2,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2323.3333333333335,0.33655872024970696,6.01307,10.980399999999998
20.7,logs/Older/4-12 big.csv,4010.84,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2526.625,0.221926252234973,0.1960785,8.235295
20.7,logs/Older/4-12 big.csv,4011.84,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2552.375,0.1893603995692995,0.0,7.84314
20.7,logs/Older/4-12 big.csv,4016.76,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2576.25,0.22742511544469302,2.7451,9.01961
20.7,logs/Older/4-12 big.csv,4018.28,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2641.375,0.19684228399728398,0.0,7.84314
20.7,logs/Older/4-12 big.csv,4023.92,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1886.125,0.24703259997216998,0.0,6.66667
20.7,logs/Older/4-12 big.csv,4026.0,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1550.5,0.262383599479382,0.0,6.66667
20.7,logs/Older/4-12 big.csv,4038.04,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2287.75,0.2089558069367475,0.0,7.05882
20.7,logs/Older/4-12 big.csv,4086.12,3,3,ffb_wbo2_divergence+rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2257.0833333333335,0.21149363090721005,0.0,7.45098
20.7,logs/Older/4-12 big.csv,4089.32,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2507.625,0.19081851617579149,0.0,7.45098
20.7,logs/Older/4-12 big.csv,4127.32,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2935.25,0.18478845710223352,0.0,8.23529
20.7,logs/Older/4-12 big.csv,4185.56,2,2,afr_osc+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2971.75,0.1863548747111295,0.0,8.23529
20.7,logs/Older/4-12 big.csv,4228.48,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2739.875,0.18558770607353048,0.0,7.84314
20.7,logs/Older/4-12 big.csv,4253.4,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2332.25,0.204780791081574,0.0,7.45098
20.7,logs/Older/4-12 big.csv,4256.8,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2259.875,0.23310372112466352,2.156865,8.235295
20.7,logs/Older/4-12 big.csv,4274.4,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2444.125,0.19638928883329,0.0,7.45098
20.7,logs/Older/4-12 big.csv,4287.08,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3473.625,0.16843195237244202,0.0,8.82353
20.7,logs/Older/4-12 big.csv,4294.6,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3040.75,0.1941650213739345,0.5882354999999999,9.01961
20.7,logs/Older/4-12 big.csv,4295.68,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3057.75,0.239587932303164,5.88235,10.9804
20.7,logs/Older/4-12 big.csv,4329.64,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2318.75,0.20555237669612803,0.0,7.45098
20.7,logs/Older/4-12 big.csv,4437.56,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1832.375,0.23920700949565948,0.0,6.66667
20.7,logs/Older/4-12 big.csv,4467.24,2,2,avcs_oscillation+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2358.5,0.221814171613039,1.5686285,7.843135
20.7,logs/Older/4-12 big.csv,4470.68,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2322.0,0.2035105718561045,0.0,7.05882
20.7,logs/Older/4-12 big.csv,4471.72,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2164.375,0.219859258138773,0.0,7.058825000000001
20.7,logs/Older/4-12 big.csv,4472.64,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2026.25,0.232479714193043,0.0,7.05882
